scenario,trial,noise,layer,truth_r_km,truth_theta_deg,truth_z,truth_v,truth_psi_deg,est_r_km,est_theta_deg,est_v,est_psi_deg,est_z,err_r_km,err_theta_deg,err_v,err_psi_deg,err_z,abs_err_r_km,abs_err_theta_deg,abs_err_v,abs_err_psi_deg,abs_err_z,ci_r_km,ci_theta_deg,ci_v,ci_psi_deg,ci_z_m,cov_r,cov_theta,cov_v,cov_psi,cov_z,n_acc
B-M,10,11,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,11,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,45.73625,0.5700000000000001,2.804125,9.29125,,-5.48391468837832,-0.1156252731942492,0.9373522605654874,4.584833544304985,,5.48391468837832,0.1156252731942492,0.9373522605654874,4.584833544304985,,15.0,0.0,1.0,4.000000000000001,,True,False,True,False,True,177
B-M,10,11,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,58.6,0.62,1.432,12.72,212.0,7.379835311621683,-0.0656252731942523,-0.4347727394345126,8.013583544304995,-4.300396174422815,7.379835311621683,0.0656252731942523,0.4347727394345126,8.013583544304995,4.300396174422815,15.0,0.0,1.6,4.000000000000001,40.0,True,False,True,False,True,18
B-M,10,12,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,12,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.73625,0.5700000000000001,2.879125,10.541250000000002,,-0.4839146883783201,-0.1156252731942492,1.012352260565487,5.834833544305009,,0.4839146883783201,0.1156252731942492,1.012352260565487,5.834833544305009,,15.0,0.0,0.8,2.0000000000000013,,True,False,False,False,True,138
B-M,10,12,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,59.66,0.62,2.248,9.52,212.0,8.439835311621678,-0.0656252731942523,0.3812272605654871,4.81358354430499,-4.300396174422815,8.439835311621678,0.0656252731942523,0.3812272605654871,4.81358354430499,4.300396174422815,2.5,0.0,0.3999999999999999,2.0000000000000013,0.0,False,False,True,False,False,2
B-M,10,13,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,13,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,51.73625,0.5700000000000001,2.879125,10.541250000000002,,0.5160853116216799,-0.1156252731942492,1.012352260565487,5.834833544305009,,0.5160853116216799,0.1156252731942492,1.012352260565487,5.834833544305009,,15.0,0.0,0.8,2.0000000000000013,,True,False,False,False,True,146
B-M,10,13,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,57.26,0.62,2.872,10.32,212.0,6.03983531162168,-0.0656252731942523,1.0052272605654873,5.613583544304991,-4.300396174422815,6.03983531162168,0.0656252731942523,1.0052272605654873,5.613583544304991,4.300396174422815,15.0,0.0,0.2000000000000001,4.000000000000001,40.0,True,False,False,False,True,28
B-M,10,14,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,14,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,47.73625,0.5455,2.879125,10.541250000000002,,-3.48391468837832,-0.1401252731942553,1.012352260565487,5.834833544305009,,3.48391468837832,0.1401252731942553,1.012352260565487,5.834833544305009,,14.5,0.0,0.6000000000000001,2.0000000000000013,,True,False,False,False,True,85
B-M,10,14,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,45.5,0.62,2.92,7.52,168.8,-5.720164688378318,-0.0656252731942523,1.053227260565487,2.813583544304987,-47.5003961744228,5.720164688378318,0.0656252731942523,1.053227260565487,2.813583544304987,47.5003961744228,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-M,10,15,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,15,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,49.73625,0.5700000000000001,2.879125,10.541250000000002,,-1.48391468837832,-0.1156252731942492,1.012352260565487,5.834833544305009,,1.48391468837832,0.1156252731942492,1.012352260565487,5.834833544305009,,15.0,0.0,0.8,2.0000000000000013,,True,False,False,False,True,118
B-M,10,15,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,45.5,0.62,2.848,9.52,168.8,-5.720164688378318,-0.0656252731942523,0.9812272605654871,4.81358354430499,-47.5003961744228,5.720164688378318,0.0656252731942523,0.9812272605654871,4.81358354430499,47.5003961744228,0.0,0.0,0.2000000000000001,2.0000000000000013,0.0,False,False,False,False,False,3
B-M,10,16,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,16,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,48.23625,0.5700000000000001,2.804125,9.29125,,-2.98391468837832,-0.1156252731942492,0.9373522605654874,4.584833544304985,,2.98391468837832,0.1156252731942492,0.9373522605654874,4.584833544304985,,15.0,0.0,1.0,4.000000000000001,,True,False,True,False,True,237
B-M,10,16,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,45.0,0.88,2.3519999999999994,-11.52,208.8,-6.220164688378318,0.1943747268057569,0.4852272605654868,-16.226416455695,-7.500396174422804,6.220164688378318,0.1943747268057569,0.4852272605654868,16.226416455695,7.500396174422804,1.5,0.0,0.2000000000000001,0.0,40.0,False,False,False,False,True,2
B-M,10,17,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,17,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,45.73625,0.5455,2.804125,9.29125,,-5.48391468837832,-0.1401252731942553,0.9373522605654874,4.584833544304985,,5.48391468837832,0.1401252731942553,0.9373522605654874,4.584833544304985,,15.0,0.0,1.0,4.000000000000001,,True,False,True,False,True,176
B-M,10,17,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,59.5,0.62,1.2,11.52,212.0,8.279835311621682,-0.0656252731942523,-0.6667727394345127,6.813583544304993,-4.300396174422815,8.279835311621682,0.0656252731942523,0.6667727394345127,6.813583544304993,4.300396174422815,13.0,0.0,1.6,2.0000000000000013,0.0,True,False,True,False,False,2
B-M,10,18,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,18,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,51.23625,0.5700000000000001,2.879125,10.541250000000002,,0.0160853116216799,-0.1156252731942492,1.012352260565487,5.834833544305009,,0.0160853116216799,0.1156252731942492,1.012352260565487,5.834833544305009,,15.0,0.0,0.8,2.0000000000000013,,True,False,False,False,True,138
B-M,10,18,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,45.0,0.5,2.968,8.72,192.0,-6.220164688378318,-0.1856252731942448,1.1012272605654874,4.013583544304988,-24.30039617442281,6.220164688378318,0.1856252731942448,1.1012272605654874,4.013583544304988,24.30039617442281,1.0,0.0,0.0,2.0,20.0,False,False,False,False,False,4
B-M,10,19,M0_prior,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.0,0.0,2.0,5.0,200.0,-1.2201646883783184,-0.6856252731942647,0.1332272605654874,0.2935835443049908,-16.300396174422815,1.2201646883783184,0.6856252731942647,0.1332272605654874,0.2935835443049908,16.300396174422815,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,10,19,M1_RC2,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,50.23625,0.5700000000000001,2.879125,10.541250000000002,,-0.98391468837832,-0.1156252731942492,1.012352260565487,5.834833544305009,,0.98391468837832,0.1156252731942492,1.012352260565487,5.834833544305009,,15.0,0.0,0.8,2.0000000000000013,,True,False,False,False,True,127
B-M,10,19,M2_RC2_RC3,51.22016468837832,0.6856252731942534,216.3003961744228,1.8667727394345128,4.7064164556950026,59.84,0.6799999999999999,1.528,10.8,192.0,8.619835311621685,-0.005625273194256,-0.3387727394345126,6.093583544304987,-24.30039617442281,8.619835311621685,0.005625273194256,0.3387727394345126,6.093583544304987,24.30039617442281,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-M,11,0,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,0,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,47.81125,-0.5,2.8091875,6.000000000000001,,-2.901039417501032,-0.0472819628511342,0.8891268054596666,0.1981532416019433,,2.901039417501032,0.0472819628511342,0.8891268054596666,0.1981532416019433,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,759
B-M,11,0,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,45.94,-0.5,2.92,4.0,212.0,-4.772289417501035,-0.0472819628511342,0.9999393054596668,-1.8018467583980595,-0.9219257583364708,4.772289417501035,0.0472819628511342,0.9999393054596668,1.8018467583980595,0.9219257583364708,1.5,0.0,0.0,0.0,20.0,False,False,False,False,True,2
B-M,11,1,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,1,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,59.469375,-0.5,2.6,6.000000000000001,,8.757085582498966,-0.0472819628511342,0.6799393054596665,0.1981532416019433,,8.757085582498966,0.0472819628511342,0.6799393054596665,0.1981532416019433,,15.0,0.0,1.6,10.000000000000002,,True,False,True,True,True,935
B-M,11,1,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,47.6,-0.5,1.3199999999999998,11.52,168.8,-3.112289417501032,-0.0472819628511342,-0.6000606945403333,5.718153241601956,-44.12192575833646,3.112289417501032,0.0472819628511342,0.6000606945403333,5.718153241601956,44.12192575833646,3.5,0.0,0.5999999999999999,8.000000000000002,40.0,False,False,False,True,True,74
B-M,11,2,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,2,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.868125,-0.5,2.8,6.000000000000001,,0.1558355824989661,-0.0472819628511342,0.8799393054596667,0.1981532416019433,,0.1558355824989661,0.0472819628511342,0.8799393054596667,0.1981532416019433,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,811
B-M,11,2,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,59.84,-0.5,2.368,7.680000000000001,212.0,9.12771058249897,-0.0472819628511342,0.4479393054596667,1.8781532416019409,-0.9219257583364708,9.12771058249897,0.0472819628511342,0.4479393054596667,1.8781532416019409,0.9219257583364708,15.0,0.0,1.3999999999999997,8.000000000000002,40.0,True,False,True,True,True,107
B-M,11,3,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,3,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.97375,-0.4755,2.781625,5.816250000000001,,5.2614605824989695,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,5.2614605824989695,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,881
B-M,11,3,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.5,-0.5,2.968,4.0,212.0,4.787710582498967,-0.0472819628511342,1.0479393054596668,-1.8018467583980595,-0.9219257583364708,4.787710582498967,0.0472819628511342,1.0479393054596668,1.8018467583980595,0.9219257583364708,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-M,11,4,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,4,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.72375,-0.4755,2.781625,5.816250000000001,,5.0114605824989695,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,5.0114605824989695,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,879
B-M,11,4,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,60.0,-0.5,2.3999999999999995,9.2,192.0,9.287710582498969,-0.0472819628511342,0.4799393054596663,3.398153241601948,-20.92192575833647,9.287710582498969,0.0472819628511342,0.4799393054596663,3.398153241601948,20.92192575833647,4.0,0.0,0.4000000000000003,3.999999999999999,40.0,False,False,False,False,True,35
B-M,11,5,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,5,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,52.89875,-0.4755,2.781625,5.816250000000001,,2.1864605824989667,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,2.1864605824989667,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,844
B-M,11,5,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,48.0,-0.5,1.6,10.0,192.0,-2.712289417501033,-0.0472819628511342,-0.3200606945403332,4.198153241601949,-20.92192575833647,2.712289417501033,0.0472819628511342,0.3200606945403332,4.198153241601949,20.92192575833647,13.5,0.0,1.6,8.000000000000002,40.0,True,False,True,True,True,54
B-M,11,6,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,6,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,49.39875,-0.4755,2.781625,5.816250000000001,,-1.313539417501033,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,1.313539417501033,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,784
B-M,11,6,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,58.9,-0.5,2.4319999999999995,6.8,212.0,8.187710582498966,-0.0472819628511342,0.5119393054596664,0.9981532416019444,-0.9219257583364708,8.187710582498966,0.0472819628511342,0.5119393054596664,0.9981532416019444,0.9219257583364708,4.0,0.0,0.4000000000000003,6.0,20.0,False,False,False,True,True,52
B-M,11,7,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,7,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,46.81125,-0.4755,2.781625,5.816250000000001,,-3.901039417501032,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,3.901039417501032,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,740
B-M,11,7,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.66,-0.38,2.848,1.52,212.0,4.947710582498964,0.0727180371488583,0.9279393054596669,-4.281846758398058,-0.9219257583364708,4.947710582498964,0.0727180371488583,0.9279393054596669,4.281846758398058,0.9219257583364708,0.0,0.0,0.2000000000000001,0.0,0.0,False,False,False,False,False,2
B-M,11,8,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,8,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.47375,-0.4755,2.781625,5.816250000000001,,-0.2385394175010304,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,0.2385394175010304,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,802
B-M,11,8,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,52.1,-0.5,1.6,11.68,168.8,1.3877105824989684,-0.0472819628511342,-0.3200606945403332,5.878153241601947,-44.12192575833646,1.3877105824989684,0.0472819628511342,0.3200606945403332,5.878153241601947,44.12192575833646,6.0,0.0,0.5999999999999999,6.000000000000001,40.0,True,False,False,False,True,22
B-M,11,9,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,9,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.72375,-0.4755,2.781625,5.816250000000001,,5.0114605824989695,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,5.0114605824989695,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,880
B-M,11,9,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,45.0,-0.38,2.968,0.48,168.8,-5.712289417501033,0.0727180371488583,1.0479393054596668,-5.321846758398044,-44.12192575833646,5.712289417501033,0.0727180371488583,1.0479393054596668,5.321846758398044,44.12192575833646,0.0,0.0,0.6000000000000001,0.0,0.0,False,False,False,False,False,4
B-M,11,10,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,10,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.23625,-0.4755,2.807875,5.816250000000001,,4.523960582498965,-0.0227819628511535,0.887814305459667,0.0144032416019356,,4.523960582498965,0.0227819628511535,0.887814305459667,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,871
B-M,11,10,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.66,-0.5,2.552,9.52,212.0,4.947710582498964,-0.0472819628511342,0.6319393054596665,3.7181532416019536,-0.9219257583364708,4.947710582498964,0.0472819628511342,0.6319393054596665,3.7181532416019536,0.9219257583364708,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-M,11,11,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,11,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,52.89875,-0.4755,2.781625,5.816250000000001,,2.1864605824989667,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,2.1864605824989667,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,845
B-M,11,11,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.34,-0.5,2.3999999999999995,7.52,168.8,4.62771058249897,-0.0472819628511342,0.4799393054596663,1.7181532416019505,-44.12192575833646,4.62771058249897,0.0472819628511342,0.4799393054596663,1.7181532416019505,44.12192575833646,5.0,0.0,0.1999999999999997,6.0,40.0,False,False,False,True,True,23
B-M,11,12,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,12,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,55.81125,-0.4755,2.781625,5.816250000000001,,5.098960582498968,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,5.098960582498968,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,879
B-M,11,12,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,49.0,-0.5,1.7999999999999998,6.000000000000001,212.0,-1.712289417501033,-0.0472819628511342,-0.1200606945403333,0.1981532416019433,-0.9219257583364708,1.712289417501033,0.0472819628511342,0.1200606945403333,0.1981532416019433,0.9219257583364708,6.5,0.0,0.5999999999999999,6.000000000000001,40.0,True,False,False,False,True,15
B-M,11,13,M0_prior,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,50.0,0.0,2.0,5.0,200.0,-0.712289417501033,0.4527180371488601,0.0799393054596668,-0.8018467583980453,-12.92192575833647,0.712289417501033,0.4527180371488601,0.0799393054596668,0.8018467583980453,12.92192575833647,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-M,11,13,M1_RC2,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,53.72375,-0.4755,2.781625,5.816250000000001,,3.011460582498969,-0.0227819628511535,0.8615643054596669,0.0144032416019356,,3.011460582498969,0.0227819628511535,0.8615643054596669,0.0144032416019356,,15.0,0.0,1.6,8.000000000000002,,True,False,True,True,True,855
B-M,11,13,M2_RC2_RC3,50.71228941750103,-0.4527180371488573,212.92192575833647,1.920060694540333,5.801846758398053,56.34,-0.5,1.248,11.52,208.8,5.62771058249897,-0.0472819628511342,-0.6720606945403331,5.718153241601956,-4.12192575833646,5.62771058249897,0.0472819628511342,0.6720606945403331,5.718153241601956,4.12192575833646,15.0,0.0,1.6,8.000000000000002,40.0,True,False,True,True,True,13
