f_hz,r_km,beta_eff,L_detrend
367.741935483871,53.25,0.3138402309907859,-0.013326982653584007
367.741935483871,53.5,0.2515727525698565,0.015304202277421908
367.741935483871,53.75,0.18944109577481302,0.04454861970287549
367.741935483871,54.0,0.12751281030089207,0.07435574636303999
367.741935483871,54.25,0.06569152839545904,0.10465145050200819
367.741935483871,54.5,0.0036325771124684153,0.13535859674100337
367.741935483871,54.75,-0.05912683963397666,0.16641183828032835
367.741935483871,55.0,-0.122973199453507,0.19775846005319142
367.741935483871,55.25,-0.18814507936677782,0.22934865469736598
367.741935483871,55.5,-0.25486875828797645,0.2611223656897974
367.741935483871,55.75,-0.3235465202907706,0.29300121302104287
367.741935483871,56.0,-0.3947401926353664,0.32489343499088363
367.741935483871,56.25,-0.4689249135710668,0.3567121222353171
367.741935483871,56.5,-0.5463398116234832,0.3883925583989807
367.741935483871,56.75,-0.6272564417003479,0.4198884782472825
367.741935483871,57.0,-0.712459602631892,0.451145444727185
367.741935483871,57.25,-0.8033069930521117,0.4820773104308398
367.741935483871,57.5,-0.9011106400823247,0.5125739033614247
367.741935483871,57.75,-1.006475729392051,0.5425365957812618
367.741935483871,58.0,-1.119591522758026,0.5719042641987566
367.741935483871,58.25,-1.2415588505870467,0.6006369656509483
367.741935483871,58.5,-1.375394381720598,0.6286713162716877
367.741935483871,58.75,-1.5253312461578779,0.6558969535362804
367.741935483871,59.0,-1.6949161061818192,0.6821829794276211
367.741935483871,59.25,-1.886223898026424,0.7074271941965979
367.741935483871,59.5,-2.1020912625590613,0.7315711488863039
367.741935483871,59.75,-2.3501906482060124,0.7545600082372941
367.741935483871,60.0,-2.5591550066354665,0.7762910219441679
375.0,45.0,,-0.5518326996930583
375.0,45.25,,-0.5523479892939269
375.0,45.5,,-0.5521072422866631
375.0,45.75,,-0.5512971072839701
375.0,46.0,14.802691308499172,-0.5501378630534424
375.0,46.25,10.541538425335613,-0.5485458485142303
375.0,46.5,7.3545132471684145,-0.5461654224760828
375.0,46.75,5.507419644921482,-0.542706405657329
375.0,47.0,4.53893156078391,-0.5381956461830528
375.0,47.25,3.9782397321545715,-0.532853784828367
375.0,47.5,3.518788441433113,-0.5267680177651735
375.0,47.75,3.0547174156053245,-0.5197448122556265
375.0,48.0,2.634689509277949,-0.5114852683628195
375.0,48.25,2.315233378931432,-0.501873818293092
375.0,48.5,2.089866046543691,-0.49105041380060954
375.0,48.75,1.913699693199771,-0.4791980349705751
375.0,49.0,1.746568464977303,-0.46630952059373043
375.0,49.25,1.5793036809730259,-0.45218560439271815
375.0,49.5,1.4260236814809657,-0.4366434732712712
375.0,49.75,1.2980385772469893,-0.41969321667174675
375.0,50.0,1.1919041541214748,-0.40148839574248296
375.0,50.25,1.0960292093817736,-0.3821301436509863
375.0,50.5,1.0022688771919472,-0.36155630363308167
375.0,50.75,0.9109969038837237,-0.33962276740660036
375.0,51.0,0.8266802652086076,-0.3162699452664993
375.0,51.25,0.7512045038826649,-0.2915840989868582
375.0,51.5,0.682243599376394,-0.26569662479290157
375.0,51.75,0.6162023415286125,-0.23865195673579342
375.0,52.0,0.5514098960187883,-0.2103887025063993
375.0,52.25,0.4885564281765827,-0.18083884806390893
375.0,52.5,0.428809959529946,-0.15002626668093244
375.0,52.75,0.37222213612878546,-0.11805946427986047
375.0,53.0,0.3178131558260487,-0.08504215692689066
375.0,53.25,0.26457172175430166,-0.05100889552909593
375.0,53.5,0.2121038067905274,-0.015946563170940786
375.0,53.75,0.16048829945802354,0.020135199903635215
375.0,54.0,0.10979490458756819,0.05716519418808197
375.0,54.25,0.05984730718136007,0.09503735770208932
375.0,54.5,0.010315671165653094,0.1336621937048572
375.0,54.75,-0.03911787383437698,0.17298724596184245
375.0,55.0,-0.08869412497464442,0.2129750823040748
375.0,55.25,-0.13860037760596436,0.2535698252736811
375.0,55.5,-0.18901579215963918,0.2946857727265204
375.0,55.75,-0.24014131354482512,0.33622221479339176
375.0,56.0,-0.29219525785098344,0.3780852873167677
375.0,56.25,-0.34537538449655164,0.4201999913236125
375.0,56.5,-0.399845095839213,0.46250760876258146
375.0,56.75,-0.45581148235955854,0.5049513431865424
375.0,57.0,-0.5136390393139535,0.547458771284824
375.0,57.25,-0.5738250525109108,0.5899347134430994
375.0,57.5,-0.6367760028152732,0.6322743072511574
375.0,57.75,-0.7026159341244861,0.6743889675128343
375.0,58.0,-0.7713581498683519,0.7162199987216482
375.0,58.25,-0.8433985130953103,0.7577206337793743
375.0,58.5,-0.9197838809755788,0.7988205072742156
375.0,58.75,-1.0018075381316327,0.8394105923576585
375.0,59.0,-1.0902528420422313,0.879368853541546
375.0,59.25,-1.1852116861003648,0.9186018078040892
375.0,59.5,-1.2869948350497602,0.9570539798826836
375.0,59.75,-1.3973571014509036,0.9946694853654354
375.0,60.0,-1.497066243695362,1.0313463876546147
