r_km,z_m,J_amp,J_coh
48.25,237.5,0.007270591956420769,0.9660655798643655
48.5,237.5,0.00977316648483384,0.8633335259567155
48.75,237.5,0.01283210668424295,0.8023831309137303
49.0,237.5,0.01645847575290793,0.9124196784572307
49.25,237.5,0.020616951726704302,0.8200029342879793
49.5,237.5,0.025199696441782327,0.9175988923182149
49.75,237.5,0.030027313776085474,0.978899285844939
50.0,237.5,0.03504603496731806,0.10592028747003623
50.25,237.5,0.040370869881609206,0.9281513311357809
50.5,237.5,0.046074610784871184,0.8899646077418757
50.75,237.5,0.05215963668559265,0.8131611511087076
51.0,237.5,0.05857485216933078,0.929358708226702
51.25,237.5,0.06518509587306864,0.8243520958133512
51.5,237.5,0.07177367688028913,0.9282068688747301
51.75,237.5,0.07829613274514169,0.9682830238441691
52.0,237.5,0.08493321416661681,0.4805990589873961
52.25,237.5,0.09180253181754627,0.8902515764276647
52.5,237.5,0.09890661684067359,0.9137418718461041
52.75,237.5,0.10615955610389793,0.5342688628705976
53.0,237.5,0.11336540805882156,0.9596812524354144
53.25,237.5,0.1202418397590942,0.9592721880417684
53.5,237.5,0.12672599268816953,0.8866237925478901
53.75,237.5,0.13304484836445019,0.9275320431315099
54.0,237.5,0.13937821861111632,0.508526040256827
54.25,237.5,0.14577938680056768,0.8584860005614755
54.5,237.5,0.15219666628684425,0.9388356501639055
54.75,237.5,0.15844637904136383,0.31968931636362663
55.0,237.5,0.16424098916192376,0.9637165434746999
55.25,237.5,0.16951354247237216,0.9299467029487838
55.5,237.5,0.17449983332120245,0.8973074874621148
55.75,237.5,0.1793899016276611,0.9012251151757282
56.0,237.5,0.18424145878842502,0.8070905212642899
56.25,237.5,0.18900852822032654,0.8291238252177189
56.5,237.5,0.19352044316625905,0.9534432100856903
56.75,237.5,0.19751545323689612,0.5623966484826206
57.0,237.5,0.20095585920061299,0.9168228188684292
57.25,237.5,0.20410318095577207,0.8810650588568045
57.5,237.5,0.20716811897292176,0.6866420125598965
57.75,237.5,0.21021186838771821,0.8929352272597454
58.0,237.5,0.21317659077318252,0.9381626670491158
58.25,237.5,0.21587763496017875,0.7899369445251011
58.5,237.5,0.21805196953001105,0.9404429994561221
58.75,237.5,0.2196587684382667,0.5273793963613544
59.0,237.5,0.22095236669352425,0.8659792973655362
59.25,237.5,0.22215452737768882,0.8708006698457036
59.5,237.5,0.22334771656994046,0.6579100156643665
59.75,237.5,0.22449691447132347,0.8974196811800533
60.0,237.5,0.22544254957026355,0.8922582680920726
45.0,240.0,0.01707815743827623,0.9264798849369755
45.25,240.0,0.013348096864756909,0.3827991959918736
45.5,240.0,0.010126058790489334,0.9038381423151342
45.75,240.0,0.007400662878465525,0.8932157515982122
46.0,240.0,0.005158171173353265,0.8395543423214822
46.25,240.0,0.003429859951111225,0.9781826712874699
46.5,240.0,0.002280844423951045,0.8349460152989339
46.75,240.0,0.0017529623140927209,0.8792908474069444
47.0,240.0,0.001847318355350347,0.9114226171339491
47.25,240.0,0.002529013096843391,0.49722617580628725
47.5,240.0,0.003735173564239247,0.9022711852413933
47.75,240.0,0.00540519216187918,0.9327837010380551
48.0,240.0,0.007532543956408455,0.6867725421082765
48.25,240.0,0.010157264066242733,0.9642514835240473
48.5,240.0,0.013312811966934457,0.8615243285845392
48.75,240.0,0.017000158189856118,0.7976400356935752
49.0,240.0,0.0211781233395949,0.91255341745648
49.25,240.0,0.025760829118157136,0.8103665445671226
49.5,240.0,0.030655840730396955,0.9191973229527034
49.75,240.0,0.03583756528619553,0.9808800310302366
50.0,240.0,0.041336615972540236,0.12700503485110304
50.25,240.0,0.04717090353192954,0.926062422431859
50.5,240.0,0.05332039150511625,0.8906524010705262
50.75,240.0,0.05972383710757356,0.8085778489128732
51.0,240.0,0.06628065307658004,0.9310801018789439
51.25,240.0,0.07290105727113794,0.8256197575444146
51.5,240.0,0.07959055551600436,0.9278653760246605
51.75,240.0,0.08642142186557344,0.9652960554833739
52.0,240.0,0.09343385445426466,0.48210218074845024
52.25,240.0,0.10059697058771133,0.8887879195447355
52.5,240.0,0.10780832468242596,0.9157883273545031
52.75,240.0,0.1149120218946803,0.5439981592979417
53.0,240.0,0.12177757897741304,0.9618416328241494
53.25,240.0,0.1284059529660584,0.9643235652148165
53.5,240.0,0.13489716843545763,0.8812384445009906
53.75,240.0,0.14133516249030298,0.9249019479700944
54.0,240.0,0.14773413609031905,0.5025155712239108
54.25,240.0,0.15402813457802544,0.8583663307853733
54.5,240.0,0.16008561758415696,0.940862964305012
54.75,240.0,0.1657915198495291,0.3366854291340149
55.0,240.0,0.17115297268794183,0.9600997918187643
55.25,240.0,0.17626567609405042,0.9237312080852198
55.5,240.0,0.1812048189918577,0.8900008535640249
55.75,240.0,0.18597965185461607,0.9000824876418316
56.0,240.0,0.1905304554298547,0.8177305123124627
56.25,240.0,0.19474880913797987,0.8302161111300514
56.5,240.0,0.19855867208528455,0.9524350653385044
56.75,240.0,0.20200715512991196,0.5466686500883217
57.0,240.0,0.20521790567877352,0.9124906312971504
57.25,240.0,0.20827888154746477,0.8776488985164508
57.5,240.0,0.21119581622031391,0.6903212765483766
57.75,240.0,0.21389406730363958,0.8936240449870472
58.0,240.0,0.21625096205052774,0.9355336044599487
58.25,240.0,0.21818469165121912,0.7913619584440971
58.5,240.0,0.21973999530030153,0.9373926328192039
58.75,240.0,0.22104238423098155,0.5194545911413222
59.0,240.0,0.22219275241561987,0.8634567191532316
59.25,240.0,0.22321902613072908,0.870618968152044
59.5,240.0,0.224072689739111,0.6512836508067449
59.75,240.0,0.22465686070360902,0.8991737574475587
60.0,240.0,0.22490542368539201,0.8886755150559332
45.0,242.5,0.012771423210092614,0.9242046696781214
45.25,242.5,0.009610757847998141,0.401258729359817
45.5,242.5,0.006938274991823423,0.9022331981522153
45.75,242.5,0.004771392166021404,0.8913227496670355
46.0,242.5,0.0031496636012978696,0.8382802785747906
46.25,242.5,0.0021191570623581013,0.97787565908985
46.5,242.5,0.0017053330150633705,0.8293211419515463
46.75,242.5,0.001901755433640906,0.8751871635984776
47.0,242.5,0.002673084686458771,0.9101622828495599
47.25,242.5,0.003968837772970968,0.5009809983923119
47.5,242.5,0.0057498833127861415,0.9022734336073397
47.75,242.5,0.008010222681752777,0.9334647880377709
48.0,242.5,0.010767561940973946,0.7001529638958617
48.25,242.5,0.014036541158497617,0.962336288044467
48.5,242.5,0.017809540841565275,0.8599451125594275
48.75,242.5,0.022048993717392773,0.7927706370868872
49.0,242.5,0.0266951569028111,0.912757070150987
49.25,242.5,0.03169430718155186,0.8006140064866116
49.5,242.5,0.03702212669723415,0.9206053884014638
49.75,242.5,0.04267071710141246,0.9827118347147904
50.0,242.5,0.0486225140123171,0.15038958395877555
50.25,242.5,0.05483946991875566,0.9239517751437775
50.5,242.5,0.061264785119776066,0.8915174163672126
50.75,242.5,0.06783783836799817,0.8040634702352258
51.0,242.5,0.07452598743019145,0.9328168220492327
51.25,242.5,0.08134086710884003,0.8273813859623396
51.5,242.5,0.08830727597521881,0.9265907741788455
51.75,242.5,0.0954194343289011,0.9622237483943963
52.0,242.5,0.10262178832800628,0.4854697526660857
52.25,242.5,0.10981547865342,0.8873659570606877
52.5,242.5,0.11689126048046483,0.9178516194519871
52.75,242.5,0.1237833783521638,0.5544500598699194
53.0,242.5,0.13049741856562624,0.9635097834162994
53.25,242.5,0.13707775306178016,0.9693812140262178
53.5,242.5,0.14355565127806102,0.8750008451053979
53.75,242.5,0.14991978419249552,0.9223587584082275
54.0,242.5,0.1561138754723017,0.49836413905375054
54.25,242.5,0.16206381658074576,0.858273472826848
54.5,242.5,0.16772590802182807,0.942486479929522
54.75,242.5,0.17310917724389452,0.3560061191061412
55.0,242.5,0.17824549531609402,0.9560152142747869
55.25,242.5,0.1831494428989603,0.9177558760150805
55.5,242.5,0.18780209655838964,0.8819789796497504
55.75,242.5,0.19215813306735607,0.8991318484289051
56.0,242.5,0.19617520548640133,0.8293156407554434
56.25,242.5,0.19985387634499996,0.8311147368300009
56.5,242.5,0.20324503720933207,0.9507204770368661
56.75,242.5,0.20640937558200945,0.533086349342346
57.0,242.5,0.20937296282948203,0.9083003894399673
57.25,242.5,0.21211148842523064,0.8746827617386707
57.5,242.5,0.21456388041970909,0.6953015780101652
57.75,242.5,0.21667150004588198,0.8944508035116606
58.0,242.5,0.21842385759328775,0.9311273654046042
58.25,242.5,0.21986782200399768,0.7922613209814059
58.5,242.5,0.22107030368159397,0.9342354969364772
58.75,242.5,0.22207550860806025,0.514021042468429
59.0,242.5,0.22288596661180748,0.8612860864514178
59.25,242.5,0.2234699670513982,0.8708675134202553
59.5,242.5,0.22379226792152573,0.6462069785957218
59.75,242.5,0.22384967358229868,0.9008458401414547
60.0,242.5,0.22367644662177644,0.8849690124483167
45.0,245.0,0.008991565984723282,0.9219663353165516
45.25,245.0,0.006426715840562203,0.4205499007829081
45.5,245.0,0.004380337773222331,0.9006186609649139
45.75,245.0,0.0028955957538828736,0.889497073797012
46.0,245.0,0.002010077315432235,0.8364492212249288
46.25,245.0,0.0017399086411826747,0.977389685132073
46.5,245.0,0.002073855955191606,0.823988549029497
46.75,245.0,0.0029780521088935696,0.8709936964424532
47.0,245.0,0.004410311085527474,0.9089693084229026
47.25,245.0,0.006339406816831539,0.5061505249396383
47.5,245.0,0.008755644626621928,0.902256052852125
47.75,245.0,0.011663912792173492,0.9342076015374007
48.0,245.0,0.015067585475159406,0.7132626269141569
48.25,245.0,0.01895525956970523,0.9603533911111595
48.5,245.0,0.023296698037980068,0.8586377911769749
48.75,245.0,0.02805073804918068,0.787858496692714
49.0,245.0,0.033179482719751796,0.9130331542653167
49.25,245.0,0.03865337333181107,0.790902271074374
49.5,245.0,0.04444272146736272,0.9217622670671016
49.75,245.0,0.0505091796273065,0.9842603522927209
50.0,245.0,0.056806144975158235,0.17589140217581223
50.25,245.0,0.06328696694745106,0.9218597992798914
50.5,245.0,0.069918419929484,0.8925587802383376
50.75,245.0,0.07669114525887988,0.7997110643600045
51.0,245.0,0.08361218944119919,0.9345252304337134
51.25,245.0,0.09068057989902656,0.8296490748689221
51.5,245.0,0.09786557692713849,0.9243888007112269
51.75,245.0,0.10510134997805742,0.9591297275275267
52.0,245.0,0.11230081686546867,0.4907947906648451
52.25,245.0,0.11938507906768792,0.8860214967572694
52.5,245.0,0.12631160727797863,0.9198748150511882
52.75,245.0,0.13307761199867796,0.5654258432395711
53.0,245.0,0.13969747025424495,0.9645269485664292
53.25,245.0,0.1461758104668709,0.9742084713619048
53.5,245.0,0.15249343919699898,0.8681299215875583
53.75,245.0,0.1586117382977701,0.9199622422703763
54.0,245.0,0.16449216326742166,0.49623836343320826
54.25,245.0,0.17011436295048976,0.858211386160006
54.5,245.0,0.175474846478876,0.9435997853847737
54.75,245.0,0.1805706743714398,0.3773505423921619
55.0,245.0,0.18538722474237423,0.9516601475294263
55.25,245.0,0.18989935613198505,0.9121269686214734
55.5,245.0,0.19408449312581832,0.8735647439574034
55.75,245.0,0.19794039324107782,0.8984013995457665
56.0,245.0,0.2014925474434508,0.8416603180123906
56.25,245.0,0.20477999180645978,0.8317846920424006
56.5,245.0,0.20782960011921636,0.9484103142897179
56.75,245.0,0.2106389175447837,0.5218950873309114
57.0,245.0,0.21317755017286,0.9043571877840008
57.25,245.0,0.21540606604418888,0.8722274899187078
57.5,245.0,0.21730235145464027,0.701483667247183
57.75,245.0,0.21887678835115043,0.8953914636301824
58.0,245.0,0.2201641589381259,0.9253966063240859
58.25,245.0,0.22120140303077607,0.7926052634104215
58.5,245.0,0.22200940337565855,0.9310834132645748
58.75,245.0,0.2225888762837862,0.5111275669680524
59.0,245.0,0.22293063486663678,0.8595130245469419
59.25,245.0,0.22303190203000467,0.8715314174895318
59.5,245.0,0.22290440786465715,0.6427387637952844
59.75,245.0,0.22256748937702775,0.9023803367061095
60.0,245.0,0.22203505431197446,0.8812683646974288
45.0,247.5,0.005936240581039587,0.9197964871553191
45.25,247.5,0.004049241422315442,0.44042518398253205
45.5,247.5,0.0027325961833095658,0.8990199674943963
45.75,247.5,0.002019552224273191,0.8877697913830933
46.0,247.5,0.0019214174440450593,0.8340687191451843
46.25,247.5,0.0024250447768413563,0.976730825178157
46.5,247.5,0.003498753332826121,0.8190246211818344
46.75,247.5,0.0051049606868993624,0.8667769969334537
47.0,247.5,0.007214086939006048,0.9078668220363197
47.25,247.5,0.009811359056156932,0.5127846308535595
47.5,247.5,0.012892896395971354,0.9022179336369207
47.75,247.5,0.016455448971240627,0.9350035543931996
48.0,247.5,0.020487211574043207,0.7257166861685969
48.25,247.5,0.024965208293221908,0.9583383728948321
48.5,247.5,0.02985943690286008,0.857639221376471
48.75,247.5,0.035137498584397964,0.7829938382898909
49.0,247.5,0.04076361973828524,0.9133815860019856
49.25,247.5,0.04669482509669365,0.7813915841349351
49.5,247.5,0.052881621946324175,0.9226123064249042
49.75,247.5,0.05927548945269501,0.9853610429855736
50.0,247.5,0.06583951486212625,0.20321538314473475
50.25,247.5,0.07255578540796481,0.9198281825250949
50.5,247.5,0.0794226396803428,0.8937680586386244
50.75,247.5,0.08644023245931198,0.7956125559456124
51.0,247.5,0.09359260951213177,0.9361563103243009
51.25,247.5,0.1008372240344696,0.8324157703480249
51.5,247.5,0.10810753774943649,0.9213384093710204
51.75,247.5,0.11532832511126723,0.9560752316893659
52.0,247.5,0.12243663004831995,0.4981014144136986
52.25,247.5,0.12939552586260716,0.8847887487040789
52.5,247.5,0.1361920552214675,0.9217954944302253
52.75,247.5,0.14282344597457963,0.5766747282412508
53.0,247.5,0.14928277670941437,0.9647799721468104
53.25,247.5,0.1555528300905613,0.9784223156483788
53.5,247.5,0.1616101451716937,0.860866816523557
53.75,247.5,0.1674332740320924,0.9177659830592124
54.0,247.5,0.17300568945998185,0.4962227207724036
54.25,247.5,0.17831088587972743,0.8581824627516887
54.5,247.5,0.18332704514746323,0.9441297807062246
54.75,247.5,0.1880286927212238,0.4002907667475203
55.0,247.5,0.19239571136891798,0.9472094234713819
55.25,247.5,0.19642415750616093,0.9069353759839144
55.5,247.5,0.20013068852364524,0.8650610528927787
55.75,247.5,0.20354503454803052,0.8979075481589339
56.0,247.5,0.20669385507625138,0.8545318299715197
56.25,247.5,0.2095864031995871,0.832205506746512
56.5,247.5,0.212210572934304,0.9456567764876527
56.75,247.5,0.214541180981058,0.5132252872933667
57.0,247.5,0.2165557206476315,0.9007455768471941
57.25,247.5,0.21824794592876873,0.8703161749350115
57.5,247.5,0.21963067057744878,0.7087077150509943
57.75,247.5,0.22072758393847536,0.8964155170512279
58.0,247.5,0.2215616471796732,0.9188344635924834
58.25,247.5,0.22214800128373025,0.792403702998288
58.5,247.5,0.2224945610868635,0.9280334631671368
58.75,247.5,0.2226076488333888,0.510700810673193
59.0,247.5,0.22249629544377292,0.8581587529849733
59.25,247.5,0.22217091188670957,0.8725745524138051
59.5,247.5,0.22163853901321529,0.6408555511326912
59.75,247.5,0.22090035421660126,0.9037317633048652
60.0,247.5,0.21995455647364004,0.8776877339568543
45.0,250.0,0.0038428052158304693,0.9177265391149195
45.25,250.0,0.002722536640627493,0.46057336689329387
45.5,250.0,0.0022075079852141855,0.8974636333788492
45.75,250.0,0.002306950544572195,0.8861710062439276
46.0,250.0,0.003007842621768342,0.8311706864489883
46.25,250.0,0.004280871357100979,0.9759143361985041
46.5,250.0,0.00609076450510615,0.8145008461641345
46.75,250.0,0.008406823834985144,0.8626062458872148
47.0,250.0,0.011208898936580947,0.9068765170543701
47.25,250.0,0.014486382870780967,0.5208941444028707
47.5,250.0,0.018231922119542054,0.9021586928308191
47.75,250.0,0.022434703608345763,0.9358410591148966
48.0,250.0,0.027077351196997723,0.7370838291422517
48.25,250.0,0.032135849470593225,0.9563273666954283
48.5,250.0,0.03757881637640781,0.8569785603038039
48.75,250.0,0.043365201948627474,0.7782685362153117
49.0,250.0,0.04944423788657071,0.9137993612395581
49.25,250.0,0.05576142129091022,0.7722377218100942
49.5,250.0,0.062269492479432254,0.9231114227115743
49.75,250.0,0.06893838483360715,0.9858541415945498
50.0,250.0,0.07575699729330387,0.2319542800704819
50.25,250.0,0.08272415989953052,0.9178973052232225
50.5,250.0,0.08983353448255349,0.8951289165959794
50.75,250.0,0.09706089472141421,0.7918525631113418
51.0,250.0,0.10435990059145528,0.9376590988849947
51.25,250.0,0.11166786397379658,0.83565363480237
51.5,250.0,0.11891866677442231,0.9175773569375506
51.75,250.0,0.1260563939271696,0.9531168492085363
52.0,250.0,0.13304285119017978,0.5073371902645898
52.25,250.0,0.13985636997124584,0.8836975500162073
52.5,250.0,0.14648468154446348,0.9235509377174197
52.75,250.0,0.1529173551597709,0.587908656119623
53.0,250.0,0.15914214449349096,0.9642365287501556
53.25,250.0,0.16514517938851225,0.9814330510676235
53.5,250.0,0.17091107037950337,0.853451339607948
53.75,250.0,0.1764203817011869,0.915813328449664
54.0,250.0,0.18164708953120334,0.498310086097405
54.25,250.0,0.1865607843495226,0.8581872504438723
54.5,250.0,0.19113494635187755,0.9440518081815632
54.75,250.0,0.1953572593829217,0.4242976402465112
55.0,250.0,0.19923508732222295,0.9428087479289122
55.25,250.0,0.20279145157152012,0.9022503148980217
55.5,250.0,0.20605315475922803,0.8567300668615982
55.75,250.0,0.20903796917837847,0.8976536771087731
56.0,250.0,0.21174777448233073,0.867664047755503
56.25,250.0,0.21417042856661284,0.8323733060686189
56.5,250.0,0.21628845618846315,0.9426235987346944
56.75,250.0,0.21808934884204756,0.5070867168942099
57.0,250.0,0.21957191936832132,0.8975249126972489
57.25,250.0,0.22074630414628205,0.86895317735625
57.5,250.0,0.22162940050599922,0.7167686297777429
57.75,250.0,0.22223959849762887,0.8974891726984676
58.0,250.0,0.22259383956901801,0.9118773532867944
58.25,250.0,0.22270733651528085,0.7917026547975449
58.5,250.0,0.22259379134486212,0.9251619417523163
58.75,250.0,0.22226407306532514,0.5125602984933962
59.0,250.0,0.22172401655069696,0.8572206194736796
59.25,250.0,0.2209740471665922,0.8739442885650961
59.5,250.0,0.2200123817367965,0.6404610887678552
59.75,250.0,0.21884068704081527,0.9048689948931088
60.0,250.0,0.21746880056011764,0.8743176066209987
