f_hz,mode_id,class,k_r,k2,kr_max_allowed,phi_180,phi_190,phi_200,phi_210,phi_220,A_norm_zs200,effective_0p1,effective_0p2,residual,n_z
201.0,620,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6296569718812262,0.39646790223863526,0.8419468311620646,0.008428122851266791,-0.004817565577317563,-0.016007244981132755,-0.020448524987144945,-0.01631770798829051,0.10402915822730359,True,False,1.598088762702875e-14,4001
201.0,621,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6291170720993036,0.3957882904068003,0.8419468311620646,0.010568605210508064,-0.002300074979385281,-0.014193694787135001,-0.02021360179514582,-0.01791875070718405,0.08179237622772573,False,False,1.5676272762151004e-14,4001
201.0,622,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6285765351588641,0.3951084605523228,0.8419468311620646,0.012558342976064278,0.00025002636187034953,-0.012137308172441675,-0.019594151386594025,-0.019143450108579183,0.05980901626081926,False,False,1.6082227470316126e-14,4001
201.0,623,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6280353604577094,0.3944284139852449,0.8419468311620646,-0.014369902598788611,-0.0027929337686364653,0.00987419285253443,0.018602948173814176,0.019967230910730386,0.039584495240488536,False,False,1.621523680608069e-14,4001
201.0,624,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6274935473896485,0.39374815201564495,0.8419468311620646,-0.015978446144578547,-0.00528910927793229,0.007443878755763757,0.017259777500216587,0.0203739671699216,0.022496786292005553,False,False,1.574772426564239e-14,4001
201.0,625,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6269510953445028,0.3930676759536718,0.8419468311620646,0.01736206442896391,0.007699894749184227,-0.004888619819473736,-0.015591023992620188,-0.020356274217533714,0.009702740792776618,False,False,1.6528575986961847e-14,4001
201.0,626,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6264080037080826,0.39238698710954517,0.8419468311620646,-0.01850206716782754,-0.009988107345394953,0.002252653456713098,0.013629137505084578,0.019915616966024872,0.002060206120320192,False,False,1.719403019204577e-14,4001
201.0,627,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6258642718621781,0.3917060867935743,0.8419468311620646,-0.019383226432000845,-0.012118608285539663,-0.0004185692569243601,0.011411987710196579,0.019062233751098355,7.113061363813415e-05,False,False,1.6305081845665212e-14,4001
201.0,628,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.625319899184535,0.39102497631615707,0.8419468311620646,-0.019993970385277806,-0.014058836265586102,-0.003079169239009741,0.008982120408391386,0.017814878722741945,0.0038493643519824363,False,False,1.6100393984468528e-14,4001
201.0,629,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6247748850488511,0.3903436569878052,0.8419468311620646,0.020326524994594072,0.015779297565776472,0.0056836273129360765,-0.006385930357121914,-0.01620038952087449,0.013115144693768154,False,False,1.6372942926646242e-14,4001
201.0,630,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6242292288247501,0.38966213011914225,0.8419468311620646,0.020377002154880367,0.017254005609203642,0.0081875608745156,-0.003672766871204107,-0.014253090538533828,0.027216419173055263,False,False,1.569754819966546e-14,4001
201.0,631,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6236829298777737,0.388980397020924,0.8419468311620646,-0.020145433416801944,-0.01846086357584369,-0.010548476124114458,0.0008939895585718472,0.012014045369772956,0.045175331646578304,False,False,1.561947468289314e-14,4001
201.0,632,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6231359875693689,0.38829845900405274,0.8419468311620646,0.01963574927639727,0.019381984618876174,0.012726483213124116,0.0018980076572425125,-0.009530175039969176,0.06575650454037671,False,False,1.635688690315499e-14,4001
201.0,633,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6225884012568668,0.38761631737958135,0.8419468311620646,-0.018855704730811638,-0.020003945233869454,-0.014684962397657065,-0.004650785646224076,0.006853261228148535,0.0875523038773106,False,False,1.594376414567916e-14,4001
201.0,634,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6220401702934583,0.38693397345871455,0.8419468311620646,-0.017816752546211755,-0.02031796840522502,-0.016391170237242535,-0.007312843651404416,0.004038855889974639,0.10907916953772491,True,False,1.5867107739802756e-14,4001
201.0,635,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6214912940281996,0.38625142855284605,0.8419468311620646,-0.016533866387473863,-0.020320034258878787,-0.017816775992283807,-0.00983457894918845,0.0011451204197306139,0.12887840141549547,True,False,1.6100076535976615e-14,4001
201.0,636,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6209417718059839,0.3855686839735545,0.8419468311620646,0.015025316635120956,0.020010917087575703,0.018938319651962285,0.012169204815134293,0.0017683812695363792,0.14561455462356235,True,False,1.669952850818183e-14,4001
201.0,637,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6203916029675156,0.38488574103260353,0.8419468311620646,0.013312402334805793,0.019396148746803458,0.019737584425870976,0.014273609956899063,0.004641910643523416,0.15816482402057047,True,False,1.632363923878151e-14,4001
201.0,638,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6198407868493171,0.38420260104198056,0.8419468311620646,0.011419143304627805,0.01848590955666054,0.020201878056371744,0.016109143826576928,0.0074167781141932,0.16569346942521296,True,False,1.6093991068904944e-14,4001
201.0,639,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6192893227836929,0.3835192653138849,0.8419468311620646,-0.009371936924842061,-0.017294848927448814,-0.02032421888806612,-0.0176423137375594,-0.010036537283678832,0.1677063968120529,True,False,1.6252186663559834e-14,4001
201.0,640,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6187372100987191,0.38283573516074637,0.8419468311620646,0.007199184590892643,0.01584183899780376,0.02010342429555159,0.018845381493315945,0.0124481256985887,0.1640823920646472,True,False,1.61261832618735e-14,4001
201.0,641,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6181844481182335,0.38215201189524495,0.8419468311620646,0.00493089316941015,0.014149665548280206,0.01954410072262007,0.01969684920220944,0.014602929252800354,0.1550791048219427,True,False,1.5939234144803164e-14,4001
201.0,642,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6176310361618037,0.3814680968303033,0.8419468311620646,-0.002598257098716485,-0.01224466138347827,-0.01865653626660726,-0.0201818261161668,-0.01645774914410703,0.1413135916052158,True,False,1.5370570631893545e-14,4001
201.0,643,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6170769735447316,0.3807839912791253,0.8419468311620646,0.0002332269842046797,0.010156288194858528,0.017456498363618025,0.020292270602932424,0.017975652458028544,0.1237189328239411,True,False,1.4917559966390034e-14,4001
201.0,644,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6165222595780163,0.3800996965551829,0.8419468311620646,0.0021319293272050546,-0.00791667364959225,-0.015964940709461934,-0.020027103734186646,-0.019126689991445466,0.10348002408060913,True,False,1.624296944466094e-14,4001
201.0,645,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6159668935683441,0.3794152139722358,0.8419468311620646,-0.0044650671612044565,0.0055601110675939595,0.014207625036232633,0.01939219337747381,0.01988846776989635,0.08195300350798934,False,False,1.5758675915347064e-14,4001
201.0,646,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6154108748180787,0.3787305448443528,0.8419468311620646,-0.006734600921598412,0.003122529549738364,0.012214664743945962,0.018400210086266047,0.020246561803795818,0.06057382574783163,False,False,1.5268576179096005e-14,4001
201.0,647,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6148542026252241,0.37804569048590003,0.8419468311620646,0.008909929602796197,-0.0006409427951027053,-0.010019998628079816,-0.01707035843061815,-0.02019476888991542,0.04076216336969028,False,False,1.4897191782448727e-14,4001
201.0,648,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6142968762834332,0.3773606522115837,0.8419468311620646,0.010961846221026788,0.001847114903744489,-0.007660804047290123,-0.01542798968527822,-0.019735189655828524,0.023827068248357904,False,False,1.5219122169505323e-14,4001
201.0,649,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6137388950819691,0.37667543133643633,0.8419468311620646,0.01286292574449674,0.004304156884464119,-0.0051768597974158805,-0.013504103916169892,-0.018878143460953872,0.010880646675374472,False,False,1.6231040885451827e-14,4001
201.0,650,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6131802583056917,0.3759900291758348,0.8419468311620646,0.014587886440730393,0.006693307966690047,-0.0026098697064508,-0.011334751468635731,-0.017641918163081426,0.0027654101592009127,False,False,1.509252392674144e-14,4001
201.0,651,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6126209652350459,0.3753044470455194,0.8419468311620646,0.016113919966426866,0.008978855483886519,-2.75852294950394e-06,-0.008960345622489953,-0.016052361064181873,3.0894068414307503e-09,False,False,1.6079229965539567e-14,4001
201.0,652,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6120610151460465,0.374618686261609,0.8419468311620646,0.017420985988704826,0.011126779316823359,0.002601047974251431,-0.006424899700332208,-0.014142320486011389,0.002746746792751597,False,False,1.5143116256957963e-14,4001
201.0,653,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6115004073102355,0.37393274814058386,0.8419468311620646,0.018492067640006094,0.0131052531371465,0.005158346561313034,-0.003775203179689705,-0.0119509503413738,0.010802964139665134,False,False,1.5750072633998433e-14,4001
201.0,654,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6109391409947021,0.37324663399934455,0.8419468311620646,0.019313384673945284,0.014885109573539121,0.007626871813064447,-0.0010599523475332247,-0.009522892710310607,0.02361645978316813,False,False,1.5126828261387844e-14,4001
201.0,655,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6103772154620168,0.37256034515516534,0.8419468311620646,0.019874561781843346,0.01644026261598937,0.009965991214428807,0.001671148274964738,-0.006907355737516836,0.04032393454162659,False,False,1.6256692565696362e-14,4001
201.0,656,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6098146299702624,0.37187388292576806,0.8419468311620646,0.020168750157735966,0.01774808127527797,0.012137368788985102,0.004368297120961498,-0.0041571061098185525,0.059809613662620886,False,False,1.5069885006084684e-14,4001
201.0,657,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6092513837729743,0.371187248629284,0.8419468311620646,-0.0201927010418642,-0.01878970929494177,-0.014105586515724097,-0.006982502682392279,0.001327396906983357,0.08078006515261137,False,False,1.4981842386195423e-14,4001
201.0,658,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6086874761191475,0.37050044358429784,0.8419468311620646,0.019946790629544815,0.01955032656620282,0.015838713599701397,0.009466470057162373,0.0015251472758422476,0.10185015934392685,True,False,1.547107807204938e-14,4001
201.0,659,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6081229062532035,0.36981346910984253,0.8419468311620646,0.019434996384548108,0.02001934880073083,0.01730881460998466,0.011775450987344244,0.004343665381620056,0.12163443826075859,True,False,1.5701675648963334e-14,4001
201.0,660,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6075576734149698,0.36912632652541116,0.8419468311620646,-0.018664825450716037,-0.02019056297019422,-0.01849238858874915,-0.013868042242619519,-0.007072192366146201,0.13883786380426844,True,False,1.524279170021808e-14,4001
201.0,661,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6069917768396764,0.3684390171509875,0.8419468311620646,-0.017647196482959714,-0.020062196993979996,-0.019370732439764043,-0.015706918275841152,-0.009656766597240848,0.15234001217747353,True,False,1.5001164446241472e-14,4001
201.0,662,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.606425215757909,0.36775154230702645,0.8419468311620646,0.01639627683080639,0.019636923148118428,0.0199302232099367,0.01725948539350499,0.012046490379293234,0.1612672671407854,True,False,1.533813571659792e-14,4001
201.0,663,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.605857989395621,0.36706390331450434,0.8419468311620646,0.01492927758464653,0.018921795656148842,0.020162515258292636,0.018498446219383992,0.014194522931119146,0.16504840024506617,True,False,1.5229867248117004e-14,4001
201.0,664,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6052900969740773,0.366376101494888,0.8419468311620646,0.01326620953040599,0.017928123890418573,0.020064649735582078,0.019402264948646778,0.016058986667497974,0.1634500533270751,True,False,1.5178663626643492e-14,4001
201.0,665,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6047215377098767,0.36568813817019785,0.8419468311620646,0.011429603552737573,0.016671283554542914,0.01963907525955715,0.01995552576747501,0.017603769523949115,0.15658998046718622,True,False,1.524573289686351e-14,4001
201.0,666,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6041523108148824,0.3650000146629623,0.8419468311620646,-0.009444199463514392,-0.015170469108650405,-0.018893580129401975,-0.0201491788032402,-0.01879920827129596,0.14492737322205435,True,False,1.526452900545977e-14,4001
201.0,667,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6035824154962461,0.3643117322962831,0.8419468311620646,-0.007336607618194897,-0.01344839154051634,-0.017841137868985783,-0.019980670049223596,-0.019622640254481304,0.12923108770212732,True,False,1.4961676753251435e-14,4001
201.0,668,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6030118509563563,0.36362329239381086,0.8419468311620646,0.00513494799989707,0.011530926349167577,0.01649966928101276,0.01945395381998158,0.020058813692529577,0.11052801735379875,True,False,1.5696027402587922e-14,4001
201.0,669,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6024406163928316,0.362934696279775,0.8419468311620646,0.002868471709789987,0.009446717300502774,0.014891725530467779,0.01857938841985554,0.020100149554231724,0.09003511992593671,False,False,1.5941224964613555e-14,4001
201.0,670,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6018687109984927,0.3622459452789872,0.8419468311620646,0.0005671699879063804,0.007226742110854632,0.013044098015792961,0.017373517790238734,0.019746851001463103,0.06907963085662468,False,False,1.5314593086914823e-14,4001
201.0,671,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.601296133961351,0.36155704071686695,0.8419468311620646,-0.001738623991453051,0.004903846720969852,0.010987361928380485,0.015858743922690613,0.01900685942663631,0.04901271521567243,False,False,1.4873041174061972e-14,4001
201.0,672,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.60072288446458,0.3608679839194452,0.8419468311620646,-0.004018635259207331,0.002512255219982818,0.00875536141045584,0.01406289672991183,0.017895659123101534,0.031122183351813864,False,False,1.576790029559755e-14,4001
201.0,673,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.6001489616864863,0.36017877621336764,0.8419468311620646,0.006243043855435534,-8.706277531927838e-05,-0.006384645101319617,-0.012018709842653158,-0.0164359355790584,0.01654990190750585,False,False,1.5191968130614955e-14,4001
201.0,674,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5995743648005004,0.3594894189259235,0.8419468311620646,0.008382873120174954,0.002336280895521022,-0.003913861583365491,-0.009763212399898268,-0.014657095202368634,0.006219175694554006,False,False,1.552055404213904e-14,4001
201.0,675,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5989990929751469,0.35879991338504863,0.8419468311620646,0.01041036445043899,0.004722489903591731,-0.0013831248036489001,-0.00733704830719011,-0.012594656922584054,0.0007766845038633855,False,False,1.546735989297738e-14,4001
201.0,676,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5984231453740256,0.35811026091934217,0.8419468311620646,0.012299333725023297,0.007036954851603304,0.0011666400599234237,-0.004783735623912,-0.010289528521339495,0.0005525806479212623,False,False,1.5717392297887687e-14,4001
201.0,677,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5978465211557824,0.3574204628580714,0.8419468311620646,0.014025504882047993,0.009246242366369546,0.003694359595998162,-0.0021488796927999314,-0.007787182676748288,0.005541154160500529,False,False,1.6720743830729012e-14,4001
201.0,678,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.597269219474107,0.356730520531209,0.8419468311620646,0.01556681647260923,0.011318574343145045,0.006159473283129178,0.0005206456779267997,-0.005136749523042216,0.015403132550113621,False,False,1.6634379042947665e-14,4001
201.0,679,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5966912394776683,0.35604043526939616,0.8419468311620646,0.016903697404432007,0.013224280103687676,0.008522582128002838,0.0031775342313382516,-0.0023900439996476456,0.029489288286000306,False,False,1.5809815604045654e-14,4001
201.0,680,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5961125803101436,0.3553502084040174,0.8419468311620646,-0.018019308520487262,-0.014936215120146227,-0.010746074500600543,-0.005774885555482549,-0.00039945263378165163,0.04688366945543767,False,False,1.6040414777882014e-14,4001
201.0,681,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5955332411101639,0.35465984126717665,0.8419468311620646,-0.018899747143415132,-0.01643014050712293,-0.012794719312527384,-0.008267030827765724,-0.0031776370232116497,0.06646353354156441,False,False,1.5988354117427912e-14,4001
201.0,682,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5949532210112772,0.3539693351916937,0.8419468311620646,0.019534212205831746,0.017685058090146193,0.014636217287739497,0.01061033153541421,0.005890833278413526,0.08697202816343153,False,False,1.561351969072331e-14,4001
201.0,683,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5943725191419621,0.35327869151116204,0.8419468311620646,-0.019915128137923777,-0.018683496561781438,-0.016241701837811026,-0.012763937307295328,-0.008486827532361029,0.10709888961875624,True,False,1.525822634266678e-14,4001
201.0,684,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5937911346255791,0.3525879115599326,0.8419468311620646,0.02003822622069456,0.019411744971542962,0.017586181927827047,0.014690489833250697,0.010915867643545664,0.12556396589765528,True,False,1.6352313149909448e-14,4001
201.0,685,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.5932090665803567,0.351896996673138,0.8419468311620646,-0.019902582682544957,-0.019860030594371123,-0.01864892031724495,-0.01635676091421261,-0.013131609033440008,0.1411982414166964,True,False,1.544079968494184e-14,4001
