pair_id,mechanism,z_true,n_lines,frequencies,J_true_star,J_alt_star,delta_J,delta_J_gt_0,delta_J_gt_0p5,static_blind
C09,C,200.0,2,283;338,0.0,1.2307390942504954,1.2307390942504954,True,True,False
C09,C,200.0,3,201;235;283,0.0,1.5793926407457342,1.5793926407457342,True,True,False
C09,C,200.0,3,201;235;338,0.0,1.6214930892882002,1.6214930892882002,True,True,False
C09,C,200.0,3,201;283;338,0.0,1.5131613578515226,1.5131613578515226,True,True,False
C09,C,200.0,3,235;283;338,0.0,1.461628390092004,1.461628390092004,True,True,False
C09,C,200.0,4,201;235;283;338,0.0,1.6319109201742508,1.6319109201742508,True,True,False
C09,C,220.0,1,201,0.0,1.1996933794990052,1.1996933794990052,True,True,False
C09,C,220.0,1,235,0.0,0.6258282733819406,0.6258282733819406,True,True,False
C09,C,220.0,1,283,0.0,1.2107044553080977,1.2107044553080977,True,True,False
C09,C,220.0,1,338,0.0,1.115013006825028,1.115013006825028,True,True,False
C09,C,220.0,2,201;235,0.0,1.261623903779835,1.261623903779835,True,True,False
C09,C,220.0,2,201;283,0.0,1.5235515916089613,1.5235515916089613,True,True,False
C09,C,220.0,2,201;338,0.0,1.817392988808089,1.817392988808089,True,True,False
C09,C,220.0,2,235;283,0.0,1.2878505680335741,1.2878505680335741,True,True,False
C09,C,220.0,2,235;338,0.0,1.2659024769285434,1.2659024769285434,True,True,False
C09,C,220.0,2,283;338,0.0,1.4723879641480273,1.4723879641480273,True,True,False
C09,C,220.0,3,201;235;283,0.0,1.3870531402236488,1.3870531402236488,True,True,False
C09,C,220.0,3,201;235;338,0.0,1.7006534297557545,1.7006534297557545,True,True,False
C09,C,220.0,3,201;283;338,0.0,1.6402885751843055,1.6402885751843055,True,True,False
C09,C,220.0,3,235;283;338,0.0,1.4295075265736588,1.4295075265736588,True,True,False
C09,C,220.0,4,201;235;283;338,0.0,1.6781705631919204,1.6781705631919204,True,True,False
C10,C,180.0,1,201,0.0,2.392873755983135,2.392873755983135,True,True,False
C10,C,180.0,1,235,0.0,1.9712105451126198,1.9712105451126198,True,True,False
C10,C,180.0,1,283,0.0,2.5721286803686207,2.5721286803686207,True,True,False
C10,C,180.0,1,338,0.0,1.841051982906255,1.841051982906255,True,True,False
C10,C,180.0,2,201;235,0.0,2.236866682985726,2.236866682985726,True,True,False
C10,C,180.0,2,201;283,0.0,2.918100461751095,2.918100461751095,True,True,False
C10,C,180.0,2,201;338,0.0,2.482852540448432,2.482852540448432,True,True,False
C10,C,180.0,2,235;283,0.0,3.0588140006339977,3.0588140006339977,True,True,False
C10,C,180.0,2,235;338,0.0,2.3955418474576975,2.3955418474576975,True,True,False
C10,C,180.0,2,283;338,0.0,2.6103195814834526,2.6103195814834526,True,True,False
C10,C,180.0,3,201;235;283,0.0,3.122169917184476,3.122169917184476,True,True,False
C10,C,180.0,3,201;235;338,0.0,3.1641426129311987,3.1641426129311987,True,True,False
C10,C,180.0,3,201;283;338,0.0,2.6766667928575605,2.6766667928575605,True,True,False
C10,C,180.0,3,235;283;338,0.0,3.23181159643889,3.23181159643889,True,True,False
C10,C,180.0,4,201;235;283;338,0.0,3.130491866689558,3.130491866689558,True,True,False
C10,C,200.0,1,201,0.0,2.421249982132324,2.421249982132324,True,True,False
C10,C,200.0,1,235,0.0,1.8258229137721007,1.8258229137721007,True,True,False
C10,C,200.0,1,283,0.0,2.5510825341901233,2.5510825341901233,True,True,False
C10,C,200.0,1,338,0.0,1.8551127584231712,1.8551127584231712,True,True,False
C10,C,200.0,2,201;235,0.0,2.2078728460798533,2.2078728460798533,True,True,False
C10,C,200.0,2,201;283,0.0,2.9114036457151644,2.9114036457151644,True,True,False
C10,C,200.0,2,201;338,0.0,2.466764479578717,2.466764479578717,True,True,False
C10,C,200.0,2,235;283,0.0,3.1537262230811858,3.1537262230811858,True,True,False
C10,C,200.0,2,235;338,0.0,2.490267361029019,2.490267361029019,True,True,False
C10,C,200.0,2,283;338,0.0,2.610859360475161,2.610859360475161,True,True,False
C10,C,200.0,3,201;235;283,0.0,3.18533248036533,3.18533248036533,True,True,False
C10,C,200.0,3,201;235;338,0.0,3.170849520051349,3.170849520051349,True,True,False
C10,C,200.0,3,201;283;338,0.0,2.669443436759529,2.669443436759529,True,True,False
C10,C,200.0,3,235;283;338,0.0,3.322323085524873,3.322323085524873,True,True,False
C10,C,200.0,4,201;235;283;338,0.0,3.1960171948711644,3.1960171948711644,True,True,False
C10,C,220.0,1,201,0.0,2.410726556987329,2.410726556987329,True,True,False
C10,C,220.0,1,235,0.0,1.923419625004616,1.923419625004616,True,True,False
C10,C,220.0,1,283,0.0,2.5851807804997597,2.5851807804997597,True,True,False
C10,C,220.0,1,338,0.0,1.8151095525386842,1.8151095525386842,True,True,False
C10,C,220.0,2,201;235,0.0,2.2298647491710892,2.2298647491710892,True,True,False
C10,C,220.0,2,201;283,0.0,2.910300233604154,2.910300233604154,True,True,False
C10,C,220.0,2,201;338,0.0,2.4845161939118627,2.4845161939118627,True,True,False
C10,C,220.0,2,235;283,0.0,3.0885600875908006,3.0885600875908006,True,True,False
C10,C,220.0,2,235;338,0.0,2.4172427483210526,2.4172427483210526,True,True,False
C10,C,220.0,2,283;338,0.0,2.6173378238032083,2.6173378238032083,True,True,False
C10,C,220.0,3,201;235;283,0.0,3.1420456284169744,3.1420456284169744,True,True,False
C10,C,220.0,3,201;235;338,0.0,3.186523075359018,3.186523075359018,True,True,False
C10,C,220.0,3,201;283;338,0.0,2.6766350424514735,2.6766350424514735,True,True,False
C10,C,220.0,3,235;283;338,0.0,3.2580028334250106,3.2580028334250106,True,True,False
C10,C,220.0,4,201;235;283;338,0.0,3.147854756474318,3.147854756474318,True,True,False
