span,zs,snr,p,omega,k_if_mapped,P_ar,P_ar_db
sufficient_4990m,50.0,R1_20dB,7,0.17180584824319167,,0.029018788019490874,-40.78658244207752
sufficient_4990m,50.0,R1_20dB,7,0.17794177139473444,,0.029103683847479574,-40.761208561946205
sufficient_4990m,50.0,R1_20dB,7,0.18407769454627676,,0.02919119924309146,-40.73512909840902
sufficient_4990m,50.0,R1_20dB,7,0.19021361769781953,,0.029281244537221633,-40.708377211368195
sufficient_4990m,50.0,R1_20dB,7,0.1963495408493623,,0.02937372373860333,-40.68098772242175
sufficient_4990m,50.0,R1_20dB,7,0.2024854640009046,,0.029468534315107937,-40.65299712709301
sufficient_4990m,50.0,R1_20dB,7,0.20862138715244738,,0.029565566982002335,-40.6244436037425
sufficient_4990m,50.0,R1_20dB,7,0.2147573103039897,,0.02966470549985253,-40.59536701864539
sufficient_4990m,50.0,R1_20dB,7,0.22089323345553247,,0.029765826484996132,-40.56580892669062
sufficient_4990m,50.0,R1_20dB,7,0.2270291566070748,,0.029868799235738864,-40.53581256713301
sufficient_4990m,50.0,R1_20dB,7,0.23316507975861755,,0.02997348557766042,-40.50542285380737
sufficient_4990m,50.0,R1_20dB,7,0.23930100291015988,,0.030079739731634983,-40.47468635919519
sufficient_4990m,50.0,R1_20dB,7,0.24543692606170264,,0.030187408208379726,-40.44365129171937
sufficient_4990m,50.0,R1_20dB,7,0.25157284921324496,,0.030296329733531573,-40.41236746563343
sufficient_4990m,50.0,R1_20dB,7,0.25770877236478773,,0.03040633520741428,-40.38088626286803
sufficient_4990m,50.0,R1_20dB,7,0.2638446955163305,,0.030517247703786055,-40.349260586201154
sufficient_4990m,50.0,R1_20dB,7,0.2699806186678728,,0.030628882511944133,-40.317544803130275
sufficient_4990m,50.0,R1_20dB,7,0.2761165418194156,,0.030741047226601224,-40.2857946798451
sufficient_4990m,50.0,R1_20dB,7,0.2822524649709579,,0.03085354188992731,-40.2540673047307
sufficient_4990m,50.0,R1_20dB,7,0.28838838812250067,,0.030966159190064246,-40.22242100087262
sufficient_4990m,50.0,R1_20dB,7,0.294524311274043,,0.031078684720256988,-40.19091522708941
sufficient_4990m,50.0,R1_20dB,7,0.30066023442558576,,0.031190897302500846,-40.15961046708475
sufficient_4990m,50.0,R1_20dB,7,0.3067961575771281,,0.03130256937926567,-40.12856810639136
sufficient_4990m,50.0,R1_20dB,7,0.31293208072867085,,0.03141346747642396,-40.09785029687328
sufficient_4990m,50.0,R1_20dB,7,0.31906800388021317,,0.031523352739970506,-40.06751980866053
sufficient_4990m,50.0,R1_20dB,7,0.32520392703175593,,0.03163198154847732,-40.03763986951306
sufficient_4990m,50.0,R1_20dB,7,0.3313398501832987,,0.03173910620247294,-40.00827399174632
sufficient_4990m,50.0,R1_20dB,7,0.337475773334841,,0.03184447569107565,-39.97948578699968
sufficient_4990m,50.0,R1_20dB,7,0.3436116964863838,,0.03194783653524639,-39.9513387692894
sufficient_4990m,50.0,R1_20dB,7,0.3497476196379261,,0.03204893370596747,-39.92389614695858
sufficient_4990m,50.0,R1_20dB,7,0.3558835427894689,,0.03214751161451043,-39.89722060431525
sufficient_4990m,50.0,R1_20dB,7,0.3620194659410112,,0.03224331517074118,-39.87137407393411
sufficient_4990m,50.0,R1_20dB,7,0.36815538909255396,,0.032336090904146325,-39.84641750078463
sufficient_4990m,50.0,R1_20dB,7,0.3742913122440963,,0.032425588140969054,-39.82241059953437
sufficient_4990m,50.0,R1_20dB,7,0.38042723539563905,,0.03251156022954542,-39.79941160655853
sufficient_4990m,50.0,R1_20dB,7,0.3865631585471814,,0.03259376580465796,-39.777477028359975
sufficient_4990m,50.0,R1_20dB,7,0.39269908169872414,,0.03267197008050861,-39.756661388264945
sufficient_4990m,50.0,R1_20dB,7,0.3988350048502669,,0.03274594616078472,-39.737016973403016
sufficient_4990m,50.0,R1_20dB,7,0.4049709280018092,,0.032815476353290386,-39.718593584102415
sufficient_4990m,50.0,R1_20dB,7,0.411106851153352,,0.03288035347576842,-39.701438287928156
sufficient_4990m,50.0,R1_20dB,7,0.4172427743048943,,0.03294038213888266,-39.685595180657465
sufficient_4990m,50.0,R1_20dB,7,0.4233786974564371,,0.03299537999189196,-39.671105156521286
sufficient_4990m,50.0,R1_20dB,7,0.4295146206079794,,0.03304517891635419,-39.658005690038614
sufficient_4990m,50.0,R1_20dB,7,0.43565054375952217,,0.033089626153268596,-39.64633063173083
sufficient_4990m,50.0,R1_20dB,7,0.4417864669110645,,0.03312858534941391,-39.63611001992413
sufficient_4990m,50.0,R1_20dB,7,0.44792239006260726,,0.033161937509272134,-39.627369910729925
sufficient_4990m,50.0,R1_20dB,7,0.4540583132141496,,0.03318958183984366,-39.620132228135425
sufficient_4990m,50.0,R1_20dB,7,0.46019423636569234,,0.03321143647684811,-39.61441463594279
sufficient_4990m,50.0,R1_20dB,7,0.4663301595172351,,0.03322743908224731,-39.61023043306648
sufficient_4990m,50.0,R1_20dB,7,0.47246608266877743,,0.0332375473046978,-39.60758847343956
sufficient_4990m,50.0,R1_20dB,7,0.4786020058203202,,0.03324173909640285,-39.60649311149586
sufficient_4990m,50.0,R1_20dB,7,0.4847379289718625,,0.03324001288185059,-39.606944173889666
sufficient_4990m,50.0,R1_20dB,7,0.4908738521234053,,0.03323238757604644,-39.60893695779714
sufficient_4990m,50.0,R1_20dB,7,0.4970097752749476,,0.033218902452026945,-39.61246225581761
sufficient_4990m,50.0,R1_20dB,7,0.5031456984264904,,0.03319961685962499,-39.617506407167326
sufficient_4990m,50.0,R1_20dB,7,0.5092816215780327,,0.03317460979959271,-39.62405137453863
sufficient_4990m,50.0,R1_20dB,7,0.5154175447295755,,0.033143979359226194,-39.63207484569149
sufficient_4990m,50.0,R1_20dB,7,0.5215534678811178,,0.0331078420175301,-39.641550358557154
sufficient_4990m,50.0,R1_20dB,7,0.5276893910326605,,0.033066331829667714,-39.65244744837204
sufficient_4990m,50.0,R1_20dB,7,0.5338253141842033,,0.03301959950192765,-39.66473181512788
sufficient_4990m,50.0,R1_20dB,7,0.5399612373357456,,0.03296781136967432,-39.67836550942585
sufficient_4990m,50.0,R1_20dB,7,0.5460971604872884,,0.03291114829171533,-39.693307134661026
sufficient_4990m,50.0,R1_20dB,7,0.5522330836388307,,0.0328498044752042,-39.709512063340576
sufficient_4990m,50.0,R1_20dB,7,0.5583690067903735,,0.03278398624559714,-39.72693266525606
sufficient_4990m,50.0,R1_20dB,7,0.5645049299419158,,0.032713910776304735,-39.74551854518579
sufficient_4990m,50.0,R1_20dB,7,0.5706408530934586,,0.032639804792533644,-39.765216787797655
sufficient_4990m,50.0,R1_20dB,7,0.5767767762450009,,0.032561903263421545,-39.785972207452986
sufficient_4990m,50.0,R1_20dB,7,0.5829126993965437,,0.03248044809595204,-39.8077276006754
sufficient_4990m,50.0,R1_20dB,7,0.589048622548086,,0.03239568684332626,-39.830423999142596
sufficient_4990m,50.0,R1_20dB,7,0.5951845456996288,,0.03230787143949528,-39.85400092117805
sufficient_4990m,50.0,R1_20dB,7,0.6013204688511715,,0.03221725697045412,-39.878396619861675
sufficient_4990m,50.0,R1_20dB,7,0.6074563920027138,,0.032124100491701016,-39.903548326037345
sufficient_4990m,50.0,R1_20dB,7,0.6135923151542566,,0.032028659900004496,-39.92939248466742
sufficient_4990m,50.0,R1_20dB,7,0.6197282383057989,,0.03193119286632967,-39.955864983166116
sufficient_4990m,50.0,R1_20dB,7,0.6258641614573417,,0.031831955835482185,-39.98290137052921
sufficient_4990m,50.0,R1_20dB,7,0.632000084608884,,0.03173120309676041,-40.0104370662651
sufficient_4990m,50.0,R1_20dB,7,0.6381360077604268,,0.031629185928684696,-40.0384075583172
sufficient_4990m,50.0,R1_20dB,7,0.6442719309119691,,0.03152615181971915,-40.06674858934737
sufficient_4990m,50.0,R1_20dB,7,0.6504078540635119,,0.031422343765827844,-40.095396330921496
sufficient_4990m,50.0,R1_20dB,7,0.6565437772150546,,0.03131799964472926,-40.12428754530084
sufficient_4990m,50.0,R1_20dB,7,0.662679700366597,,0.03121335166583382,-40.153359734692486
sufficient_4990m,50.0,R1_20dB,7,0.6688156235181397,,0.03110862589407834,-40.18255127795019
sufficient_4990m,50.0,R1_20dB,7,0.674951546669682,,0.031004041845206522,-40.2118015548404
sufficient_4990m,50.0,R1_20dB,7,0.6810874698212248,,0.03089981214948702,-40.24105105809852
sufficient_4990m,50.0,R1_20dB,7,0.6872233929727671,,0.030796142280406946,-40.27024149359595
sufficient_4990m,50.0,R1_20dB,7,0.6933593161243099,,0.030693230344521955,-40.29931586902056
sufficient_4990m,50.0,R1_20dB,7,0.6994952392758522,,0.03059126692838141,-40.3282185715415
sufficient_4990m,50.0,R1_20dB,7,0.705631162427395,,0.030490434998267035,-40.356895434984665
sufficient_4990m,50.0,R1_20dB,7,0.7117670855789373,,0.030390909848381317,-40.38529379708902
sufficient_4990m,50.0,R1_20dB,7,0.7179030087304801,,0.03029285909308606,-40.413362547445885
sufficient_4990m,50.0,R1_20dB,7,0.7240389318820228,,0.030196442698816956,-40.44105216674538
sufficient_4990m,50.0,R1_20dB,7,0.7301748550335652,,0.030101813051373206,-40.468314757967796
sufficient_4990m,50.0,R1_20dB,7,0.7363107781851079,,0.030009115054399887,-40.49510407016153
sufficient_4990m,50.0,R1_20dB,7,0.7424467013366502,,0.0299184862550316,-40.52137551544763
sufficient_4990m,50.0,R1_20dB,7,0.748582624488193,,0.02983005699284514,-40.54708617988224
sufficient_4990m,50.0,R1_20dB,7,0.7547185476397353,,0.02974395056846871,-40.57219482879464
sufficient_4990m,50.0,R1_20dB,7,0.7608544707912781,,0.029660283428409037,-40.59666190720061
sufficient_4990m,50.0,R1_20dB,7,0.7669903939428204,,0.02957916536288154,-40.62044953586962
sufficient_4990m,50.0,R1_20dB,7,0.7731263170943632,,0.029500699713656334,-40.6435215036
sufficient_4990m,50.0,R1_20dB,7,0.7792622402459055,,0.029424983589161905,-40.665843256230396
sufficient_4990m,50.0,R1_20dB,7,0.7853981633974483,,0.029352108084313395,-40.68738188288803
sufficient_4990m,50.0,R1_20dB,7,0.791534086548991,,0.029282158502753463,-40.70810609994601
sufficient_4990m,50.0,R1_20dB,7,0.7976700097005334,,0.02921521457940503,-40.72798623313296
sufficient_4990m,50.0,R1_20dB,7,0.8038059328520761,,0.02915135070143895,-40.74699419820952
sufficient_4990m,50.0,R1_20dB,7,0.8099418560036185,,0.02909063612595032,-40.765103480597446
sufficient_4990m,50.0,R1_20dB,7,0.8160777791551612,,0.029033135192817784,-40.78228911431929
sufficient_4990m,50.0,R1_20dB,7,0.8222137023067035,,0.02897890753138706,-40.79852766057928
sufficient_4990m,50.0,R1_20dB,7,0.8283496254582463,,0.028928008259774568,-40.813797186289726
sufficient_4990m,50.0,R1_20dB,7,0.8344855486097886,,0.02888048817572886,-40.828077242822346
sufficient_4990m,50.0,R1_20dB,7,0.8406214717613314,,0.028836393938116284,-40.84134884523965
sufficient_4990m,50.0,R1_20dB,7,0.8467573949128737,,0.02879576823821397,-40.85359445223904
sufficient_4990m,50.0,R1_20dB,7,0.8528933180644165,,0.028758649960098165,-40.86479794702051
sufficient_4990m,50.0,R1_20dB,7,0.8590292412159588,,0.028725074329508642,-40.87494461926898
sufficient_4990m,50.0,R1_20dB,7,0.865165164367502,,0.02869507305065341,-40.88402114842259
sufficient_4990m,50.0,R1_20dB,7,0.8713010875190443,,0.028668674430489798,-40.8920155883814
sufficient_4990m,50.0,R1_20dB,7,0.8774370106705867,,0.0286459034900822,-40.89891735379319
sufficient_4990m,50.0,R1_20dB,7,0.883572933822129,,0.028626782062691546,-40.904717208038036
sufficient_4990m,50.0,R1_20dB,7,0.8897088569736722,,0.02861132887829947,-40.90940725301824
sufficient_4990m,50.0,R1_20dB,7,0.8958447801252145,,0.028599559634311177,-40.91298092084635
sufficient_4990m,50.0,R1_20dB,7,0.9019807032767568,,0.02859148705221631,-40.91543296751094
sufficient_4990m,50.0,R1_20dB,7,0.9081166264282992,,0.028587120920017514,-40.91675946858687
sufficient_4990m,50.0,R1_20dB,7,0.9142525495798424,,0.028586468120263057,-40.91695781704526
sufficient_4990m,50.0,R1_20dB,7,0.9203884727313847,,0.02858953264354296,-40.916026723206144
sufficient_4990m,50.0,R1_20dB,7,0.926524395882927,,0.02859631558732959,-40.91396621686583
sufficient_4990m,50.0,R1_20dB,7,0.9326603190344702,,0.02860681514006335,-40.91077765161916
sufficient_4990m,50.0,R1_20dB,7,0.9387962421860125,,0.028621026550403945,-40.90646371138621
sufficient_4990m,50.0,R1_20dB,7,0.9449321653375549,,0.02863894208158751,-40.901028419140566
sufficient_4990m,50.0,R1_20dB,7,0.9510680884890972,,0.028660550950852057,-40.89447714782558
sufficient_4990m,50.0,R1_20dB,7,0.9572040116406404,,0.02868583925391738,-40.88681663343181
sufficient_4990m,50.0,R1_20dB,7,0.9633399347921827,,0.028714789874533787,-40.87805499019662
sufficient_4990m,50.0,R1_20dB,7,0.969475857943725,,0.028747382379145526,-40.8682017278732
sufficient_4990m,50.0,R1_20dB,7,0.9756117810952674,,0.02878359289675341,-40.857267771002
sufficient_4990m,50.0,R1_20dB,7,0.9817477042468106,,0.02882339398410441,-40.84526548010181
sufficient_4990m,50.0,R1_20dB,7,0.9878836273983529,,0.02886675447638875,-40.83220867468164
sufficient_4990m,50.0,R1_20dB,7,0.9940195505498952,,0.0289136393236857,-40.81811265795646
sufficient_4990m,50.0,R1_20dB,7,1.0001554737014384,,0.028964009413469372,-40.80299424313061
sufficient_4990m,50.0,R1_20dB,7,1.0062913968529807,,0.02901782137956824,-40.78687178109217
sufficient_4990m,50.0,R1_20dB,7,1.012427320004523,,0.029075027398065577,-40.76976518933891
sufficient_4990m,50.0,R1_20dB,7,1.0185632431560654,,0.02913557497073478,-40.75169598193278
sufficient_4990m,50.0,R1_20dB,7,1.0246991663076086,,0.029199406696725688,-40.73268730025337
sufficient_4990m,50.0,R1_20dB,7,1.030835089459151,,0.029266460033353564,-40.71276394429387
sufficient_4990m,50.0,R1_20dB,7,1.0369710126106932,,0.029336667046996213,-40.69195240421273
sufficient_4990m,50.0,R1_20dB,7,1.0431069357622356,,0.029409954155273713,-40.67028089182311
sufficient_4990m,50.0,R1_20dB,7,1.0492428589137788,,0.029486241861872892,-40.64777937166893
sufficient_4990m,50.0,R1_20dB,7,1.055378782065321,,0.02956544448558369,-40.62447959130121
sufficient_4990m,50.0,R1_20dB,7,1.0615147052168634,,0.02964746988533825,-40.60041511033169
sufficient_4990m,50.0,R1_20dB,7,1.0676506283684066,,0.029732219183283698,-40.57562132780308
sufficient_4990m,50.0,R1_20dB,7,1.073786551519949,,0.029819586488179048,-40.55013550737562
sufficient_4990m,50.0,R1_20dB,7,1.0799224746714913,,0.02990945862168038,-40.52399679979019
sufficient_4990m,50.0,R1_20dB,7,1.0860583978230336,,0.030001714850367307,-40.49724626202769
sufficient_4990m,50.0,R1_20dB,7,1.0921943209745768,,0.030096226626665404,-40.46992687254436
sufficient_4990m,50.0,R1_20dB,7,1.0983302441261191,,0.030192857342129335,-40.442083541923346
sufficient_4990m,50.0,R1_20dB,7,1.1044661672776614,,0.030291462096867634,-40.41376311824513
sufficient_4990m,50.0,R1_20dB,7,1.1106020904292038,,0.03039188748920678,-40.385014386443636
sufficient_4990m,50.0,R1_20dB,7,1.116738013580747,,0.030493971430004565,-40.355888060883046
sufficient_4990m,50.0,R1_20dB,7,1.1228739367322893,,0.030597542986323695,-40.32643677036197
sufficient_4990m,50.0,R1_20dB,7,1.1290098598838316,,0.030702422259458868,-40.2967150347297
sufficient_4990m,50.0,R1_20dB,7,1.1351457830353748,,0.030808420302565163,-40.266779232283454
sufficient_4990m,50.0,R1_20dB,7,1.1412817061869172,,0.030915339083353307,-40.23668755710801
sufficient_4990m,50.0,R1_20dB,7,1.1474176293384595,,0.031022971497487714,-40.20649996552165
sufficient_4990m,50.0,R1_20dB,7,1.1535535524900018,,0.031131101438433204,-40.176278110805214
sufficient_4990m,50.0,R1_20dB,7,1.159689475641545,,0.031239503929536772,-40.14608526541734
sufficient_4990m,50.0,R1_20dB,7,1.1658253987930873,,0.03134794532408512,-40.11598622993888
sufficient_4990m,50.0,R1_20dB,7,1.1719613219446297,,0.031456183578938195,-40.086047228045246
sufficient_4990m,50.0,R1_20dB,7,1.178097245096172,,0.031563968607087066,-40.05633578687811
sufficient_4990m,50.0,R1_20dB,7,1.1842331682477152,,0.03167104271411195,-40.02692060227901
sufficient_4990m,50.0,R1_20dB,7,1.1903690913992575,,0.03177714112301065,-39.997871388457156
sufficient_4990m,50.0,R1_20dB,7,1.1965050145507998,,0.03188199259121978,-39.969258711793884
sufficient_4990m,50.0,R1_20dB,7,1.202640937702343,,0.031985320122853586,-39.94115380863617
sufficient_4990m,50.0,R1_20dB,7,1.2087768608538854,,0.032086841778235,-39.91362838710178
sufficient_4990m,50.0,R1_20dB,7,1.2149127840054277,,0.032186271581687825,-39.88675441310788
sufficient_4990m,50.0,R1_20dB,7,1.22104870715697,,0.032283320527302886,-39.86060388104279
sufficient_4990m,50.0,R1_20dB,7,1.2271846303085132,,0.032377697680992315,-39.83524856972444
sufficient_4990m,50.0,R1_20dB,7,1.2333205534600555,,0.032469111375618476,-39.810759784526255
sufficient_4990m,50.0,R1_20dB,7,1.2394564766115979,,0.03255727049434587,-39.78720808680021
sufficient_4990m,50.0,R1_20dB,7,1.245592399763141,,0.03264188583564238,-39.76466301198068
sufficient_4990m,50.0,R1_20dB,7,1.2517283229146834,,0.03272267155157959,-39.74319277801003
sufficient_4990m,50.0,R1_20dB,7,1.2578642460662257,,0.03279934664928882,-39.72286398598002
sufficient_4990m,50.0,R1_20dB,7,1.264000169217768,,0.032871636543660196,-39.703741315127665
sufficient_4990m,50.0,R1_20dB,7,1.2701360923693112,,0.032939274647673725,-39.6858872145534
sufficient_4990m,50.0,R1_20dB,7,1.2762720155208536,,0.03300200398517197,-39.66936159423686
sufficient_4990m,50.0,R1_20dB,7,1.2824079386723959,,0.033059578809474015,-39.65422151810546
sufficient_4990m,50.0,R1_20dB,7,1.2885438618239382,,0.033111766210041575,-39.64052090205551
sufficient_4990m,50.0,R1_20dB,7,1.2946797849754814,,0.03315834768848778,-39.62831021993067
sufficient_4990m,50.0,R1_20dB,7,1.3008157081270237,,0.03319912068461139,-39.61763622052128
sufficient_4990m,50.0,R1_20dB,7,1.306951631278566,,0.03323390003288516,-39.608541658656534
sufficient_4990m,50.0,R1_20dB,7,1.3130875544301093,,0.03326251932995269,-39.601065043416845
sufficient_4990m,50.0,R1_20dB,7,1.3192234775816516,,0.03328483219421767,-39.59524040639258
sufficient_4990m,50.0,R1_20dB,7,1.325359400733194,,0.03330071339955019,-39.59109709275826
sufficient_4990m,50.0,R1_20dB,7,1.3314953238847362,,0.03331005986648272,-39.58865957771876
sufficient_4990m,50.0,R1_20dB,7,1.3376312470362794,,0.033312791496007015,-39.587947310617956
sufficient_4990m,50.0,R1_20dB,7,1.3437671701878218,,0.03330885183318373,-39.588974588686284
sufficient_4990m,50.0,R1_20dB,7,1.349903093339364,,0.03329820855019307,-39.59175046204561
sufficient_4990m,50.0,R1_20dB,7,1.3560390164909064,,0.03328085374113608,-39.5962786711968
sufficient_4990m,50.0,R1_20dB,7,1.3621749396424496,,0.0332568040237765,-39.60255761779414
sufficient_4990m,50.0,R1_20dB,7,1.368310862793992,,0.033226100446420125,-39.61058036907122
sufficient_4990m,50.0,R1_20dB,7,1.3744467859455343,,0.033188808201187185,-39.62033469583571
sufficient_4990m,50.0,R1_20dB,7,1.3805827090970775,,0.03314501614796345,-39.631803143503774
sufficient_4990m,50.0,R1_20dB,7,1.3867186322486198,,0.033094836156239725,-39.64496313521168
sufficient_4990m,50.0,R1_20dB,7,1.3928545554001621,,0.03303840227479453,-39.65978710562928
sufficient_4990m,50.0,R1_20dB,7,1.3989904785517044,,0.032975869741672416,-39.676242663718526
sufficient_4990m,50.0,R1_20dB,7,1.4051264017032477,,0.03290741384910335,-39.69429278233753
sufficient_4990m,50.0,R1_20dB,7,1.41126232485479,,0.032833228679850335,-39.713896012292
sufficient_4990m,50.0,R1_20dB,7,1.4173982480063323,,0.03275352573292683,-39.73500671818963
sufficient_4990m,50.0,R1_20dB,7,1.4235341711578746,,0.03266853245767363,-39.757575333258615
sufficient_4990m,50.0,R1_20dB,7,1.4296700943094178,,0.03257849071581695,-39.78154863015491
sufficient_4990m,50.0,R1_20dB,7,1.4358060174609601,,0.03248365519135055,-39.80687000470152
sufficient_4990m,50.0,R1_20dB,7,1.4419419406125025,,0.0323842917679144,-39.833479769477435
sufficient_4990m,50.0,R1_20dB,7,1.4480778637640457,,0.03228067589280463,-39.86131545420032
sufficient_4990m,50.0,R1_20dB,7,1.454213786915588,,0.03217309094588453,-39.890312109923116
sufficient_4990m,50.0,R1_20dB,7,1.4603497100671303,,0.03206182663051451,-39.920402614183445
sufficient_4990m,50.0,R1_20dB,7,1.4664856332186726,,0.031947177402231755,-39.9515179744032
sufficient_4990m,50.0,R1_20dB,7,1.4726215563702159,,0.03182944094933512,-39.983587627025
